from,to,action,p(s'a|s)
14063,12047,0,1.0
14064,9008,5,0.05263157894736842
14064,4219,0,0.05263157894736842
14064,8696,2,0.15789473684210525
14064,10382,1,0.05263157894736842
14064,12760,1,0.21052631578947367
14064,4166,0,0.21052631578947367
14064,10607,2,0.10526315789473684
14064,307,2,0.05263157894736842
14064,14064,3,0.10526315789473684
14065,4663,1,0.6666666666666666
14065,2921,1,0.3333333333333333
14066,10729,2,1.0
14067,14067,2,0.20192307692307693
14067,14067,3,0.019230769230769232
14067,3767,1,0.028846153846153848
14067,8637,5,0.20192307692307693
14067,10750,0,0.019230769230769232
14067,6682,5,0.028846153846153848
14067,3515,5,0.15384615384615385
14067,12558,5,0.009615384615384616
14067,9465,0,0.038461538461538464
14067,7212,2,0.019230769230769232
14067,2002,1,0.07692307692307693
14067,3180,2,0.038461538461538464
14067,7325,1,0.028846153846153848
14067,4972,2,0.019230769230769232
14067,4972,4,0.009615384615384616
14067,8775,0,0.009615384615384616
14067,5471,3,0.019230769230769232
14067,3025,3,0.009615384615384616
14067,3129,5,0.009615384615384616
14067,10437,0,0.019230769230769232
14067,2574,5,0.019230769230769232
14067,12486,5,0.009615384615384616
14067,42,1,0.009615384615384616
14068,3126,5,0.5
14068,2319,5,0.5
14069,12094,5,0.23809523809523808
14069,14069,3,0.1111111111111111
14069,14069,4,0.1111111111111111
14069,6666,1,0.07936507936507936
14069,7908,5,0.015873015873015872
14069,5196,1,0.015873015873015872
14069,2261,0,0.047619047619047616
14069,14286,1,0.047619047619047616
14069,10745,1,0.031746031746031744
14069,2779,2,0.031746031746031744
14069,5179,1,0.015873015873015872
14069,2451,1,0.031746031746031744
14069,57,1,0.015873015873015872
14069,6926,1,0.015873015873015872
14069,12256,5,0.015873015873015872
14069,4780,4,0.031746031746031744
14069,4780,3,0.015873015873015872
14069,9772,1,0.015873015873015872
14069,7157,5,0.047619047619047616
14069,731,0,0.015873015873015872
14069,3671,1,0.015873015873015872
14069,10550,5,0.015873015873015872
14069,3693,5,0.015873015873015872
14070,14070,2,0.14285714285714285
14070,14070,5,0.2857142857142857
14070,9481,2,0.14285714285714285
14070,12454,2,0.14285714285714285
14070,13548,0,0.2857142857142857
14071,3495,0,0.02127659574468085
14071,14377,0,0.19148936170212766
14071,11493,0,0.06382978723404255
14071,3198,0,0.3404255319148936
14071,2978,0,0.06382978723404255
14071,10402,0,0.10638297872340426
14071,14228,0,0.02127659574468085
14071,4014,0,0.02127659574468085
14071,4400,3,0.0425531914893617
14071,4852,5,0.0851063829787234
14071,6838,3,0.02127659574468085
14071,14071,2,0.02127659574468085
14072,4089,0,0.05737704918032787
14072,14072,5,0.3360655737704918
14072,14072,2,0.18032786885245902
14072,14072,4,0.01639344262295082
14072,6489,1,0.06557377049180328
14072,9690,0,0.01639344262295082
14072,6303,0,0.16393442622950818
14072,12460,2,0.03278688524590164
14072,12460,5,0.01639344262295082
14072,13044,1,0.00819672131147541
14072,8768,5,0.00819672131147541
14072,8768,2,0.03278688524590164
14072,307,2,0.02459016393442623
14072,307,3,0.02459016393442623
14072,7078,0,0.00819672131147541
14072,4179,0,0.00819672131147541
14073,14073,5,0.28969359331476324
14073,14073,2,0.181058495821727
14073,14073,4,0.011142061281337047
14073,1687,1,0.03899721448467967
14073,5386,3,0.07242339832869081
14073,1672,1,0.07799442896935933
14073,8150,5,0.03064066852367688
14073,8150,2,0.022284122562674095
14073,8150,4,0.002785515320334262
14073,9008,1,0.022284122562674095
14073,4219,0,0.06963788300835655
14073,10971,1,0.019498607242339833
14073,4010,1,0.022284122562674095
14073,12031,1,0.03064066852367688
14073,13097,2,0.011142061281337047
14073,4066,3,0.011142061281337047
14073,10204,1,0.04178272980501393
14073,10620,1,0.005571030640668524
14073,6439,1,0.008356545961002786
14073,8641,1,0.005571030640668524
14073,12504,2,0.002785515320334262
14073,12046,0,0.008356545961002786
14073,10782,2,0.002785515320334262
14073,73,1,0.002785515320334262
14073,5246,1,0.002785515320334262
14073,1361,1,0.002785515320334262
14073,7268,3,0.002785515320334262
14074,8727,0,0.2727272727272727
14074,10902,3,0.045454545454545456
14074,14074,3,0.09090909090909091
14074,14074,5,0.045454545454545456
14074,2051,1,0.3181818181818182
14074,14251,1,0.13636363636363635
14074,6801,0,0.045454545454545456
14074,10345,3,0.045454545454545456
14075,10091,3,0.4972972972972973
14075,10091,2,0.005405405405405406
14075,2253,1,0.11351351351351352
14075,1288,0,0.016216216216216217
14075,14075,5,0.03783783783783784
14075,14075,2,0.010810810810810811
14075,14075,4,0.010810810810810811
14075,5761,0,0.08648648648648649
14075,5739,3,0.05945945945945946
14075,637,0,0.08108108108108109
14075,13426,0,0.016216216216216217
14075,1912,1,0.02702702702702703
14075,6961,3,0.010810810810810811
14075,13135,1,0.010810810810810811
14075,5244,5,0.010810810810810811
14075,2104,1,0.005405405405405406
14076,2191,0,0.2857142857142857
14076,14076,2,0.14285714285714285
14076,11887,2,0.14285714285714285
14076,9687,5,0.14285714285714285
14076,13115,5,0.14285714285714285
14076,5589,0,0.14285714285714285
14077,4225,1,0.9
14077,12206,1,0.1
14078,14078,2,0.7272727272727273
14078,7782,5,0.18181818181818182
14078,13657,0,0.09090909090909091
14079,11854,1,1.0
14080,14080,5,0.16
14080,14080,4,0.04
14080,14080,2,0.2
14080,11972,0,0.16
14080,7015,0,0.24
14080,271,0,0.08
14080,8254,2,0.04
14080,5306,2,0.04
14080,7754,0,0.04
14081,8545,1,0.5
14081,5979,1,0.5
14082,12548,0,1.0
14083,1024,3,0.5263157894736842
14083,11350,2,0.05263157894736842
14083,14083,5,0.10526315789473684
14083,14083,4,0.05263157894736842
14083,5026,1,0.05263157894736842
14083,204,3,0.05263157894736842
14083,13038,1,0.05263157894736842
14083,143,3,0.05263157894736842
14083,6179,1,0.05263157894736842
14084,10270,1,0.3
14084,9268,4,0.1
14084,14084,5,0.4
14084,3234,5,0.1
14084,7928,1,0.1
14085,3311,0,0.047619047619047616
14085,7147,5,0.19047619047619047
14085,5222,5,0.047619047619047616
14085,769,5,0.38095238095238093
14085,13483,3,0.047619047619047616
14085,3776,2,0.047619047619047616
14085,14085,3,0.14285714285714285
14085,682,3,0.047619047619047616
14085,906,3,0.047619047619047616
14086,914,5,0.2
14086,10565,3,0.2
14086,3105,5,0.2
14086,3377,0,0.2
14086,9593,5,0.2
14087,8887,5,0.6666666666666666
14087,5283,5,0.3333333333333333
14088,14088,2,0.37777777777777777
14088,14088,5,0.17777777777777778
14088,14088,4,0.022222222222222223
14088,8118,3,0.2
14088,3132,5,0.06666666666666667
14088,3132,2,0.022222222222222223
14088,14085,3,0.044444444444444446
14088,253,0,0.022222222222222223
14088,11756,5,0.022222222222222223
14088,10200,3,0.022222222222222223
14088,3518,2,0.022222222222222223
14089,75,1,1.0
14090,3897,1,0.25
14090,8778,1,0.25
14090,10716,1,0.5
14091,14091,5,0.4
14091,14091,2,0.2
14091,14165,5,0.2
14091,6776,5,0.2
14092,12170,5,0.2
14092,12170,2,0.12
14092,14092,2,0.36
14092,14092,5,0.16
14092,7935,3,0.12
14092,14099,3,0.04
14093,8298,3,0.16666666666666666
14093,14093,2,0.16666666666666666
14093,14093,5,0.16666666666666666
14093,4706,5,0.16666666666666666
14093,4157,1,0.16666666666666666
14093,10909,1,0.16666666666666666
14094,12816,5,0.16666666666666666
14094,14094,1,0.3333333333333333
14094,14094,5,0.16666666666666666
14094,3235,1,0.16666666666666666
14094,12403,3,0.16666666666666666
14095,1358,5,0.031496062992125984
14095,1358,2,0.007874015748031496
14095,3265,0,0.1732283464566929
14095,11029,1,0.007874015748031496
14095,14095,2,0.12598425196850394
14095,14095,4,0.015748031496062992
14095,14095,5,0.2283464566929134
14095,3056,3,0.23622047244094488
14095,7073,3,0.031496062992125984
14095,4285,5,0.047244094488188976
14095,4285,2,0.023622047244094488
14095,3747,0,0.007874015748031496
14095,12301,0,0.007874015748031496
14095,1469,5,0.015748031496062992
14095,1772,1,0.007874015748031496
14095,12551,3,0.015748031496062992
14095,2787,3,0.015748031496062992
14096,1281,0,1.0
14097,3670,5,1.0
14098,7154,5,0.6666666666666666
14098,8651,2,0.3333333333333333
14099,11087,2,0.021739130434782608
14099,14292,5,0.07608695652173914
14099,2979,5,0.2608695652173913
14099,12398,5,0.043478260869565216
14099,3682,5,0.14130434782608695
14099,14099,3,0.14130434782608695
14099,2357,3,0.10869565217391304
14099,4690,0,0.010869565217391304
14099,2718,5,0.07608695652173914
14099,3735,0,0.03260869565217391
14099,2512,2,0.010869565217391304
14099,3442,3,0.03260869565217391
14099,12170,2,0.043478260869565216
14100,8867,5,1.0
14101,14101,3,0.5
14101,13993,1,0.5
14102,10342,2,0.3137254901960784
14102,2724,5,0.1568627450980392
14102,14102,3,0.058823529411764705
14102,14102,4,0.0392156862745098
14102,10656,0,0.09803921568627451
14102,7716,0,0.19607843137254902
14102,8899,5,0.11764705882352941
14102,6637,5,0.0196078431372549
14103,11426,1,0.4
14103,3386,1,0.2
14103,14103,5,0.2
14103,1605,0,0.2
14104,14104,5,0.542942494398805
14104,14104,3,0.10903659447348768
14104,915,5,0.20687079910380882
14104,915,3,0.020911127707244213
14104,915,4,0.0007468259895444362
14104,9823,2,0.016430171769977596
14104,13335,2,0.06497386109036594
14104,12523,5,0.0037341299477221808
14104,12523,3,0.0014936519790888724
14104,5217,0,0.00597460791635549
14104,3980,5,0.01194921583271098
14104,3980,4,0.0014936519790888724
14104,3980,3,0.004480955937266617
14104,4546,2,0.00597460791635549
14104,6940,1,0.0022404779686333084
14104,10425,2,0.0007468259895444362
14105,3742,1,0.3333333333333333
14105,2805,1,0.3333333333333333
14105,13820,1,0.3333333333333333
14106,13483,3,0.125
14106,10362,2,0.25
14106,11756,2,0.5
14106,14106,5,0.125
14107,14107,5,0.5
14107,12644,2,0.5
14108,14108,2,0.18359375
14108,14108,5,0.45703125
14108,14108,4,0.0234375
14108,13593,0,0.078125
14108,1325,1,0.0625
14108,14428,5,0.0390625
14108,14428,2,0.015625
14108,12080,0,0.01953125
14108,5271,5,0.0078125
14108,5271,2,0.0078125
14108,6216,3,0.078125
14108,6717,0,0.00390625
14108,11674,3,0.00390625
14108,14398,0,0.00390625
14108,12719,0,0.00390625
14108,6851,3,0.00390625
14108,12210,1,0.00390625
14108,1119,5,0.00390625
14109,13705,5,1.0
14110,14110,2,0.3333333333333333
14110,6518,1,0.3333333333333333
14110,5165,1,0.3333333333333333
14111,14111,2,0.5
14111,13172,5,0.25
14111,103,5,0.25
14112,5224,5,0.3333333333333333
14112,4010,2,0.16666666666666666
14112,1361,2,0.05555555555555555
14112,14240,5,0.05555555555555555
14112,14112,3,0.1111111111111111
14112,10216,5,0.05555555555555555
14112,295,5,0.05555555555555555
14112,3472,5,0.05555555555555555
14112,4219,0,0.05555555555555555
14112,380,1,0.05555555555555555
14113,2705,5,1.0
14114,6832,2,0.14285714285714285
14114,611,5,0.5714285714285714
14114,7370,3,0.14285714285714285
14114,13916,2,0.14285714285714285
14115,14115,5,0.6666666666666666
14115,3303,1,0.3333333333333333
14116,9577,5,0.6666666666666666
14116,14116,4,0.08333333333333333
14116,14116,3,0.25
14117,11749,2,1.0
14118,2145,5,1.0
14119,14119,5,0.2857142857142857
14119,14119,2,0.047619047619047616
14119,14119,4,0.023809523809523808
14119,2068,3,0.25
14119,9673,5,0.047619047619047616
14119,9673,4,0.011904761904761904
14119,10398,3,0.03571428571428571
14119,4716,1,0.03571428571428571
14119,9172,5,0.05952380952380952
14119,11942,0,0.05952380952380952
14119,8322,0,0.047619047619047616
14119,8061,1,0.011904761904761904
14119,1358,5,0.011904761904761904
14119,9001,3,0.011904761904761904
14119,12255,1,0.011904761904761904
14119,6184,0,0.011904761904761904
14119,1672,1,0.011904761904761904
14119,14273,1,0.011904761904761904
14119,12252,2,0.011904761904761904
14120,4100,2,0.16666666666666666
14120,13672,5,0.3333333333333333
14120,10333,5,0.3333333333333333
14120,3174,0,0.16666666666666666
14121,174,2,0.25
14121,14121,3,0.25
14121,3608,5,0.25
14121,5177,0,0.25
14122,12391,0,0.2777777777777778
14122,324,0,0.16666666666666666
14122,12375,0,0.05555555555555555
14122,6455,5,0.05555555555555555
14122,7133,5,0.05555555555555555
14122,2840,5,0.1111111111111111
14122,2257,1,0.05555555555555555
14122,10150,0,0.05555555555555555
14122,14122,4,0.05555555555555555
14122,14205,0,0.05555555555555555
14122,2544,0,0.05555555555555555
14123,8859,5,0.2
14123,1960,5,0.2
14123,5456,1,0.2
14123,9817,1,0.2
14123,12722,2,0.2
14124,14124,4,0.03225806451612903
14124,10211,3,0.5
14124,9195,1,0.03225806451612903
14124,2532,3,0.14516129032258066
14124,1727,1,0.03225806451612903
14124,6737,3,0.11290322580645161
14124,7375,1,0.04838709677419355
14124,7872,1,0.03225806451612903
14124,7216,1,0.016129032258064516
14124,568,2,0.016129032258064516
14124,13519,1,0.03225806451612903
14125,14125,5,0.16666666666666666
14125,14125,2,0.16666666666666666
14125,9835,2,0.16666666666666666
14125,5561,2,0.16666666666666666
14125,4673,0,0.3333333333333333
14126,566,5,0.6666666666666666
14126,901,5,0.3333333333333333
14127,2351,3,0.2
14127,10299,2,0.1
14127,14374,1,0.4
14127,10604,1,0.1
14127,14127,5,0.1
14127,2468,1,0.1
14128,14128,2,0.03333333333333333
14128,14128,5,0.4666666666666667
14128,14128,4,0.06666666666666667
14128,12391,0,0.03333333333333333
14128,6093,3,0.13333333333333333
14128,66,5,0.1
14128,6480,3,0.03333333333333333
14128,9612,3,0.06666666666666667
14128,12517,5,0.03333333333333333
14128,2544,0,0.03333333333333333
14129,13602,5,0.3373493975903614
14129,14129,3,0.10843373493975904
14129,14129,4,0.024096385542168676
14129,10111,5,0.18072289156626506
14129,3688,3,0.024096385542168676
14129,3688,4,0.012048192771084338
14129,1689,5,0.13253012048192772
14129,240,2,0.03614457831325301
14129,5549,2,0.03614457831325301
14129,8930,5,0.024096385542168676
14129,10036,3,0.012048192771084338
14129,8141,2,0.024096385542168676
14129,8192,2,0.012048192771084338
14129,8409,0,0.012048192771084338
14129,12495,0,0.024096385542168676
14130,4649,0,0.3333333333333333
14130,10112,1,0.4166666666666667
14130,6486,3,0.08333333333333333
14130,8702,1,0.08333333333333333
14130,7300,0,0.08333333333333333
14131,675,0,0.019230769230769232
14131,14131,5,0.5769230769230769
14131,14131,3,0.17307692307692307
14131,14131,2,0.019230769230769232
14131,12827,3,0.019230769230769232
14131,12827,5,0.09615384615384616
14131,10709,3,0.019230769230769232
14131,10709,0,0.019230769230769232
14131,13420,1,0.019230769230769232
14131,6652,0,0.019230769230769232
14131,9749,0,0.019230769230769232
14132,14356,0,0.2857142857142857
14132,13664,0,0.14285714285714285
14132,4965,3,0.14285714285714285
14132,10108,5,0.2857142857142857
14132,694,0,0.14285714285714285
14133,11246,5,0.125
14133,4493,5,0.5
14133,14133,3,0.25
14133,5213,5,0.125
14134,6444,2,1.0
14135,3462,0,1.0
14136,14136,3,0.46296296296296297
14136,14136,5,0.05555555555555555
14136,1639,3,0.2037037037037037
14136,3285,0,0.1111111111111111
14136,613,0,0.027777777777777776
14136,9195,0,0.06481481481481481
14136,1727,0,0.018518518518518517
14136,8372,3,0.009259259259259259
14136,903,0,0.009259259259259259
14136,13519,0,0.009259259259259259
14136,3895,0,0.009259259259259259
14136,12154,1,0.009259259259259259
14136,6767,0,0.009259259259259259
14137,3994,5,0.2857142857142857
14137,14137,5,0.2857142857142857
14137,6076,5,0.14285714285714285
14137,1583,2,0.14285714285714285
14137,14087,0,0.14285714285714285
14138,1422,2,0.09863013698630137
14138,1422,3,0.07945205479452055
14138,14138,1,0.5397260273972603
14138,14138,5,0.14520547945205478
14138,14138,4,0.0027397260273972603
14138,1012,1,0.030136986301369864
14138,1012,5,0.0027397260273972603
14138,4207,0,0.049315068493150684
14138,9726,5,0.010958904109589041
14138,9726,1,0.010958904109589041
14138,11956,0,0.019178082191780823
14138,12738,2,0.005479452054794521
14138,12738,3,0.0027397260273972603
14138,7160,0,0.0027397260273972603
14139,1520,2,0.2972972972972973
14139,3809,2,0.21621621621621623
14139,5562,5,0.02702702702702703
14139,6370,5,0.16216216216216217
14139,7226,0,0.16216216216216217
14139,5943,0,0.08108108108108109
14139,3562,2,0.02702702702702703
14139,8569,3,0.02702702702702703
14140,6114,5,0.22727272727272727
14140,9015,5,0.13636363636363635
14140,12239,5,0.045454545454545456
14140,4482,1,0.045454545454545456
14140,14140,2,0.18181818181818182
14140,14140,3,0.045454545454545456
14140,9133,5,0.09090909090909091
14140,13510,2,0.09090909090909091
14140,2555,1,0.045454545454545456
14140,6893,5,0.045454545454545456
14140,13296,5,0.045454545454545456
14141,4140,2,1.0
14142,14142,1,0.25
14142,3039,1,0.625
14142,9638,2,0.125
14143,14143,5,0.75
14143,5350,2,0.25
14144,11544,5,0.2
14144,14144,2,0.2
14144,10975,5,0.2
14144,12895,2,0.2
14144,10526,5,0.2
14145,6823,5,1.0
14146,13778,0,1.0
14147,14147,5,0.34523809523809523
14147,14147,2,0.30952380952380953
14147,13207,0,0.011904761904761904
14147,13292,1,0.03571428571428571
14147,3270,0,0.17857142857142858
14147,2063,3,0.07142857142857142
14147,2200,5,0.023809523809523808
14147,2200,2,0.011904761904761904
14147,2492,0,0.011904761904761904
14148,14148,0,0.09090909090909091
14148,10717,2,0.2727272727272727
14148,13191,5,0.09090909090909091
14148,12944,5,0.36363636363636365
14148,9163,2,0.09090909090909091
14148,11970,2,0.09090909090909091
14149,1326,5,0.5
14149,10025,5,0.5
14150,14150,5,0.23809523809523808
14150,14150,3,0.09523809523809523
14150,14150,4,0.047619047619047616
14150,10720,2,0.09523809523809523
14150,8661,1,0.07142857142857142
14150,4962,1,0.11904761904761904
14150,8727,0,0.047619047619047616
14150,7930,1,0.07142857142857142
14150,6703,1,0.047619047619047616
14150,13609,1,0.047619047619047616
14150,3257,1,0.023809523809523808
14150,5642,4,0.047619047619047616
14150,6234,1,0.023809523809523808
14150,6966,1,0.023809523809523808
14151,14151,0,0.044444444444444446
14151,14151,5,0.022222222222222223
14151,12709,0,0.2222222222222222
14151,3610,3,0.28888888888888886
14151,8221,0,0.08888888888888889
14151,7963,3,0.08888888888888889
14151,3255,4,0.022222222222222223
14151,1073,1,0.022222222222222223
14151,7674,1,0.044444444444444446
14151,3275,3,0.06666666666666667
14151,10936,1,0.044444444444444446
14151,3702,0,0.044444444444444446
14152,14152,3,0.42857142857142855
14152,4904,0,0.42857142857142855
14152,2304,0,0.14285714285714285
14153,10320,0,0.3333333333333333
14153,13357,2,0.3333333333333333
14153,12802,1,0.3333333333333333
14154,14154,5,0.25
14154,4563,2,0.75
14155,14155,4,0.2727272727272727
14155,14155,5,0.2727272727272727
14155,14155,2,0.09090909090909091
14155,1118,3,0.09090909090909091
14155,1478,3,0.09090909090909091
14155,9402,0,0.09090909090909091
14155,14028,5,0.09090909090909091
14156,1820,0,0.4444444444444444
14156,14156,2,0.1111111111111111
14156,10877,0,0.1111111111111111
14156,12395,0,0.2222222222222222
14156,8432,1,0.1111111111111111
14157,14157,3,0.3333333333333333
14157,14157,5,0.3333333333333333
14157,81,0,0.3333333333333333
14158,2872,0,0.5
14158,922,0,0.5
14159,5959,1,0.25
14159,11045,5,0.125
14159,12403,3,0.125
14159,14159,5,0.375
14159,2321,3,0.125
14160,14160,5,0.3333333333333333
14160,9867,2,0.4166666666666667
14160,4970,5,0.08333333333333333
14160,8424,0,0.08333333333333333
14160,7970,2,0.08333333333333333
14161,8872,1,1.0
14162,1637,5,1.0
14163,9387,5,1.0
14164,3840,3,0.06666666666666667
14164,12971,5,0.3333333333333333
14164,14164,3,0.06666666666666667
14164,13274,5,0.2
14164,2654,0,0.06666666666666667
14164,10706,2,0.06666666666666667
14164,3874,0,0.2
14165,14165,4,0.03125
14165,14165,2,0.0625
14165,14165,3,0.0625
14165,1129,0,0.03125
14165,6450,3,0.03125
14165,4465,5,0.125
14165,8140,1,0.03125
14165,318,3,0.03125
14165,318,4,0.03125
14165,12262,5,0.125
14165,8993,4,0.03125
14165,1242,3,0.03125
14165,4539,0,0.03125
14165,12093,5,0.09375
14165,13122,5,0.0625
14165,2340,1,0.03125
14165,6776,5,0.03125
14165,5221,5,0.03125
14165,11425,5,0.03125
14165,14368,5,0.03125
14165,5826,0,0.03125
14166,1724,1,0.14285714285714285
14166,14166,5,0.2857142857142857
14166,14166,3,0.2857142857142857
14166,11407,5,0.14285714285714285
14166,11407,3,0.14285714285714285
14167,14167,3,0.16666666666666666
14167,14167,5,0.21428571428571427
14167,14167,2,0.11904761904761904
14167,4726,5,0.047619047619047616
14167,4726,3,0.07142857142857142
14167,4726,2,0.11904761904761904
14167,4726,4,0.023809523809523808
14167,11725,1,0.16666666666666666
14167,10286,0,0.047619047619047616
14167,8216,1,0.023809523809523808
14168,8961,0,1.0
14169,4565,5,1.0
14170,13265,5,0.75
14170,13015,5,0.25
14171,14171,3,0.13636363636363635
14171,14171,5,0.6363636363636364
14171,7212,5,0.18181818181818182
14171,7212,2,0.045454545454545456
14172,7666,5,0.14754098360655737
14172,14172,5,0.45901639344262296
14172,6843,5,0.2786885245901639
14172,2743,2,0.03278688524590164
14172,10799,2,0.03278688524590164
14172,272,0,0.04918032786885246
14173,12752,2,0.4
14173,14173,2,0.4
14173,8675,5,0.2
14174,7683,2,0.09090909090909091
14174,2010,5,0.36363636363636365
14174,14174,4,0.09090909090909091
14174,13885,1,0.18181818181818182
14174,1549,2,0.2727272727272727
14175,12356,0,0.16666666666666666
14175,14175,1,0.3333333333333333
14175,14175,4,0.16666666666666666
14175,6162,0,0.16666666666666666
14175,8573,0,0.16666666666666666
14176,2561,1,1.0
14177,14177,5,0.16666666666666666
14177,14177,2,0.16666666666666666
14177,958,3,0.16666666666666666
14177,2621,3,0.16666666666666666
14177,692,5,0.16666666666666666
14177,692,2,0.16666666666666666
14178,6471,1,0.3125
14178,5711,2,0.0625
14178,14178,2,0.375
14178,6189,1,0.125
14178,10191,1,0.125
14179,13939,1,0.3333333333333333
14179,2485,1,0.6666666666666666
14180,245,1,0.5
14180,1588,0,0.5
14181,9187,0,0.3793103448275862
14181,10950,0,0.25287356321839083
14181,14181,3,0.08045977011494253
14181,2320,0,0.09195402298850575
14181,5531,5,0.011494252873563218
14181,8110,0,0.022988505747126436
14181,2788,0,0.034482758620689655
14181,7769,1,0.034482758620689655
14181,1147,0,0.022988505747126436
14181,13320,5,0.022988505747126436
14181,2631,2,0.011494252873563218
14181,2631,3,0.011494252873563218
14181,1396,2,0.011494252873563218
14181,4235,5,0.011494252873563218
14182,14182,3,0.23809523809523808
14182,14182,5,0.2857142857142857
14182,4801,5,0.14285714285714285
14182,4801,3,0.047619047619047616
14182,2698,2,0.14285714285714285
14182,148,1,0.047619047619047616
14182,13447,1,0.047619047619047616
14182,3278,2,0.047619047619047616
14183,5348,2,0.6666666666666666
14183,14183,1,0.3333333333333333
14184,10346,3,0.25
14184,12589,1,0.020833333333333332
14184,4760,0,0.10416666666666667
14184,9622,3,0.020833333333333332
14184,14184,4,0.03125
14184,14184,5,0.13541666666666666
14184,14184,2,0.010416666666666666
14184,11043,1,0.041666666666666664
14184,5098,1,0.010416666666666666
14184,2707,5,0.010416666666666666
14184,2707,2,0.010416666666666666
14184,2451,1,0.010416666666666666
14184,12274,0,0.041666666666666664
14184,6173,5,0.020833333333333332
14184,2654,0,0.020833333333333332
14184,13746,3,0.03125
14184,2569,4,0.010416666666666666
14184,8825,1,0.020833333333333332
14184,9194,1,0.03125
14184,12393,1,0.010416666666666666
14184,3642,1,0.010416666666666666
14184,7781,1,0.020833333333333332
14184,9055,1,0.03125
14184,1525,1,0.010416666666666666
14184,10411,1,0.020833333333333332
14184,2463,3,0.020833333333333332
14184,7245,0,0.03125
14184,1831,1,0.010416666666666666
14185,14185,5,0.5
14185,5551,0,0.5
14186,7674,5,0.5294117647058824
14186,10936,5,0.47058823529411764
14187,6087,1,0.5
14187,11399,1,0.5
14188,6727,5,0.058823529411764705
14188,6727,4,0.0196078431372549
14188,1922,1,0.0196078431372549
14188,14188,2,0.3137254901960784
14188,14188,5,0.17647058823529413
14188,13444,1,0.0196078431372549
14188,8344,0,0.1568627450980392
14188,9641,2,0.0784313725490196
14188,9641,5,0.058823529411764705
14188,10424,1,0.0392156862745098
14188,3292,5,0.0196078431372549
14188,1618,3,0.0196078431372549
14188,4371,1,0.0196078431372549
14189,6612,0,0.7272727272727273
14189,11015,0,0.09090909090909091
14189,13956,0,0.18181818181818182
14190,589,0,0.5
14190,3786,2,0.25
14190,6748,0,0.25
14191,10106,2,0.34951456310679613
14191,2573,5,0.5218446601941747
14191,5848,4,0.0024271844660194173
14191,6612,0,0.0048543689320388345
14191,13956,0,0.038834951456310676
14191,3012,5,0.03155339805825243
14191,14191,4,0.007281553398058253
14191,14191,3,0.0024271844660194173
14191,12365,2,0.007281553398058253
14191,7720,5,0.009708737864077669
14191,11271,0,0.0024271844660194173
14191,7828,0,0.0048543689320388345
14191,1446,5,0.007281553398058253
14191,11912,2,0.007281553398058253
14191,2796,2,0.0024271844660194173
14192,2952,1,1.0
14193,10245,1,1.0
14194,14194,5,0.26666666666666666
14194,14194,0,0.06666666666666667
14194,14194,4,0.03333333333333333
14194,6146,2,0.03333333333333333
14194,10225,3,0.13333333333333333
14194,14163,1,0.016666666666666666
14194,9528,3,0.016666666666666666
14194,3637,1,0.016666666666666666
14194,6580,0,0.016666666666666666
14194,6580,5,0.05
14194,6580,4,0.016666666666666666
14194,6693,2,0.05
14194,6673,3,0.06666666666666667
14194,7695,1,0.03333333333333333
14194,11858,5,0.03333333333333333
14194,11858,0,0.05
14194,1848,5,0.03333333333333333
14194,3759,3,0.016666666666666666
14194,635,1,0.016666666666666666
14194,3355,2,0.016666666666666666
14194,5624,1,0.016666666666666666
14195,585,1,0.5
14195,3873,1,0.5
14196,12051,1,0.0625
14196,14196,4,0.0625
14196,5647,5,0.4375
14196,11937,2,0.0625
14196,11533,0,0.125
14196,12905,5,0.125
14196,4639,5,0.0625
14196,5180,5,0.0625
14197,249,5,0.6666666666666666
14197,11481,5,0.3333333333333333
14198,14198,5,0.5
14198,3753,2,0.5
14199,13145,5,0.4375
14199,5807,0,0.125
14199,6890,2,0.125
14199,8615,0,0.125
14199,1411,2,0.125
14199,13684,2,0.0625
14200,12111,5,0.5
14200,7181,2,0.5
14201,13684,2,1.0
14202,4225,1,0.5
14202,6503,1,0.5
14203,12683,1,0.13089005235602094
14203,5994,1,0.04712041884816754
14203,8923,1,0.17277486910994763
14203,14203,5,0.10471204188481675
14203,14203,0,0.04712041884816754
14203,513,1,0.031413612565445025
14203,4083,0,0.005235602094240838
14203,4083,4,0.005235602094240838
14203,2910,1,0.005235602094240838
14203,7228,3,0.24607329842931938
14203,6373,1,0.05235602094240838
14203,2143,3,0.03664921465968586
14203,1940,5,0.015706806282722512
14203,10564,1,0.05235602094240838
14203,2810,1,0.005235602094240838
14203,138,1,0.015706806282722512
14203,9474,3,0.005235602094240838
14203,6211,3,0.010471204188481676
14203,2589,2,0.005235602094240838
14203,1025,1,0.005235602094240838
14204,14204,2,0.28169014084507044
14204,14204,5,0.3380281690140845
14204,5466,0,0.014084507042253521
14204,12918,5,0.08450704225352113
14204,12918,2,0.014084507042253521
14204,7121,2,0.07042253521126761
14204,7121,5,0.11267605633802817
14204,10743,3,0.04225352112676056
14204,10954,5,0.028169014084507043
14204,12025,3,0.014084507042253521
14205,12892,3,0.2047244094488189
14205,14205,5,0.5905511811023622
14205,14205,4,0.09448818897637795
14205,14205,0,0.047244094488188976
14205,6606,5,0.023622047244094488
14205,10992,1,0.007874015748031496
14205,12375,1,0.007874015748031496
14205,67,2,0.023622047244094488
