from,to,action,p(s'a|s)
130,771,0,0.3333333333333333
131,131,1,0.2
131,4380,0,0.2
131,3938,3,0.2
131,1125,3,0.2
131,2233,3,0.2
132,5115,2,0.3333333333333333
132,5176,5,0.3333333333333333
132,1762,0,0.3333333333333333
133,5514,2,1.0
134,6003,4,0.058823529411764705
134,134,4,0.4117647058823529
134,134,5,0.11764705882352941
134,2027,0,0.17647058823529413
134,2402,3,0.058823529411764705
134,5156,1,0.058823529411764705
134,357,3,0.058823529411764705
134,5471,0,0.058823529411764705
135,6401,3,0.13513513513513514
135,6401,4,0.09009009009009009
135,630,5,0.0990990990990991
135,466,1,0.09009009009009009
135,2407,2,0.018018018018018018
135,135,3,0.07207207207207207
135,135,4,0.07207207207207207
135,610,2,0.018018018018018018
135,4715,5,0.036036036036036036
135,4990,0,0.0990990990990991
135,367,0,0.009009009009009009
135,367,1,0.009009009009009009
135,870,0,0.02702702702702703
135,870,3,0.009009009009009009
135,2559,5,0.009009009009009009
135,4591,2,0.009009009009009009
135,2928,1,0.0990990990990991
135,2669,2,0.02702702702702703
135,3849,2,0.036036036036036036
135,1925,2,0.009009009009009009
135,6315,2,0.009009009009009009
135,1226,0,0.009009009009009009
135,2904,2,0.009009009009009009
136,136,4,0.5
136,136,0,0.25
136,1555,2,0.25
137,5740,3,0.09411764705882353
137,137,4,0.12941176470588237
137,137,5,0.15294117647058825
137,137,1,0.15294117647058825
137,4204,2,0.2235294117647059
137,462,0,0.16470588235294117
137,2945,3,0.011764705882352941
137,954,3,0.07058823529411765
138,433,0,0.2
138,138,5,0.13333333333333333
138,138,4,0.2
138,138,1,0.06666666666666667
138,2721,2,0.3333333333333333
138,6055,4,0.06666666666666667
139,4895,3,0.13253012048192772
139,4895,0,0.07228915662650602
139,5875,4,0.060240963855421686
139,5875,1,0.060240963855421686
139,5875,5,0.03614457831325301
139,139,5,0.08433734939759036
139,139,1,0.10843373493975904
139,139,4,0.07228915662650602
139,6600,2,0.10843373493975904
139,2711,2,0.07228915662650602
139,5376,0,0.10843373493975904
139,5376,3,0.060240963855421686
139,1223,2,0.012048192771084338
139,4215,5,0.012048192771084338
140,3960,0,0.125
140,5066,1,0.25
140,140,2,0.375
140,250,3,0.125
140,3075,5,0.125
141,2209,2,1.0
142,898,2,0.08333333333333333
142,3012,3,0.3333333333333333
142,142,5,0.16666666666666666
142,1862,1,0.08333333333333333
142,514,2,0.08333333333333333
142,5362,2,0.08333333333333333
142,4785,2,0.16666666666666666
143,143,3,0.25
143,143,4,0.25
143,1265,0,0.25
143,5713,4,0.25
144,144,4,0.6666666666666666
144,4198,2,0.3333333333333333
145,200,1,0.4
145,145,5,0.2
145,5532,1,0.2
145,1499,0,0.2
146,146,4,0.16666666666666666
146,146,5,0.19047619047619047
146,146,2,0.11904761904761904
146,1494,0,0.14285714285714285
146,5582,1,0.14285714285714285
146,2517,3,0.047619047619047616
146,1702,0,0.11904761904761904
146,5261,0,0.023809523809523808
146,1825,3,0.023809523809523808
146,4637,3,0.023809523809523808
147,4785,2,0.08
147,147,1,0.16
147,147,4,0.12
147,1108,5,0.16
147,5381,0,0.08
147,5975,5,0.2
147,4358,0,0.04
147,1192,4,0.04
147,3157,3,0.08
147,3011,2,0.04
148,6211,2,0.12932604735883424
148,148,3,0.1621129326047359
148,148,5,0.08925318761384335
148,148,4,0.15664845173041894
148,148,1,0.11839708561020036
148,2342,1,0.03278688524590164
148,120,0,0.04189435336976321
148,1427,5,0.056466302367941715
148,4509,0,0.014571948998178506
148,752,2,0.06375227686703097
148,1299,0,0.09836065573770492
148,4752,5,0.0018214936247723133
148,4752,3,0.0018214936247723133
148,4752,4,0.0018214936247723133
148,4656,1,0.009107468123861567
148,3186,4,0.0018214936247723133
148,954,1,0.0036429872495446266
148,3081,2,0.0018214936247723133
148,4266,2,0.0018214936247723133
148,1022,2,0.0018214936247723133
148,1960,1,0.0036429872495446266
148,3877,3,0.0018214936247723133
148,4197,0,0.0018214936247723133
148,6397,2,0.0018214936247723133
148,4755,1,0.0018214936247723133
149,4276,5,0.09090909090909091
149,4276,4,0.13636363636363635
149,149,4,0.09090909090909091
149,149,5,0.09090909090909091
149,149,0,0.18181818181818182
149,6362,2,0.22727272727272727
149,291,1,0.045454545454545456
149,67,3,0.045454545454545456
149,1870,1,0.045454545454545456
149,5619,3,0.045454545454545456
150,3193,4,1.0
151,151,5,0.06976744186046512
151,151,0,0.015503875968992248
151,151,4,0.015503875968992248
151,151,3,0.031007751937984496
151,3952,0,0.05426356589147287
151,3952,5,0.08527131782945736
151,3952,3,0.10852713178294573
151,3952,4,0.07751937984496124
151,2656,1,0.023255813953488372
151,3356,1,0.015503875968992248
151,3356,0,0.031007751937984496
151,3356,2,0.08527131782945736
151,4525,0,0.03875968992248062
151,4133,0,0.023255813953488372
151,804,0,0.015503875968992248
151,804,3,0.06201550387596899
151,804,5,0.023255813953488372
151,804,4,0.007751937984496124
151,2596,1,0.06201550387596899
151,4765,1,0.03875968992248062
151,5154,1,0.023255813953488372
151,5154,2,0.03875968992248062
151,1618,2,0.007751937984496124
151,902,1,0.015503875968992248
151,79,2,0.007751937984496124
151,77,2,0.007751937984496124
151,4713,2,0.007751937984496124
151,1535,2,0.007751937984496124
152,152,4,0.3333333333333333
152,6183,2,0.3333333333333333
152,2114,2,0.3333333333333333
153,153,0,0.25
153,153,3,0.25
153,4111,2,0.5
154,1560,3,0.2
154,3718,1,0.4
154,4776,4,0.2
154,154,0,0.2
155,155,5,0.08
155,155,4,0.08
155,155,1,0.08
155,155,0,0.04
155,2150,4,0.08
155,6049,5,0.08
155,6066,2,0.04
155,315,5,0.08
155,2968,0,0.2
155,2020,2,0.04
155,5688,3,0.08
155,2196,2,0.04
155,5527,0,0.04
155,6553,4,0.04
156,6398,2,0.07692307692307693
156,4321,2,0.038461538461538464
156,156,4,0.11538461538461539
156,156,1,0.15384615384615385
156,156,5,0.15384615384615385
156,1444,3,0.07692307692307693
156,2196,2,0.038461538461538464
156,5271,2,0.11538461538461539
156,3178,3,0.038461538461538464
156,6304,0,0.11538461538461539
156,1980,5,0.038461538461538464
156,329,0,0.038461538461538464
157,2369,5,1.0
158,158,3,0.3333333333333333
158,3575,1,0.6666666666666666
159,4136,3,0.2
159,1885,1,0.2
159,2525,1,0.2
159,159,5,0.2
159,3377,0,0.2
160,6247,3,0.05
160,160,4,0.05
160,160,5,0.1
160,160,0,0.05
160,160,1,0.05
160,803,3,0.05
160,6554,4,0.15
160,6554,5,0.1
160,6554,1,0.05
160,765,2,0.15
160,3165,2,0.05
160,4953,0,0.05
160,2058,5,0.05
160,4686,3,0.05
161,161,1,0.13533834586466165
161,161,5,0.14285714285714285
161,161,4,0.12406015037593984
161,6191,2,0.18796992481203006
161,5744,3,0.0037593984962406013
161,5898,3,0.045112781954887216
161,626,3,0.06390977443609022
161,3653,5,0.0037593984962406013
161,3653,1,0.007518796992481203
161,3653,4,0.011278195488721804
161,462,0,0.011278195488721804
161,2017,0,0.14285714285714285
161,1915,3,0.007518796992481203
161,2945,3,0.022556390977443608
161,5030,0,0.06015037593984962
161,32,3,0.0037593984962406013
161,2599,3,0.0037593984962406013
161,558,0,0.0037593984962406013
161,5740,3,0.007518796992481203
161,4285,3,0.007518796992481203
161,954,3,0.0037593984962406013
162,162,5,0.15384615384615385
162,162,3,0.07692307692307693
162,4501,5,0.15384615384615385
162,4501,4,0.07692307692307693
162,2576,3,0.07692307692307693
162,2576,2,0.07692307692307693
162,4671,0,0.07692307692307693
162,337,2,0.07692307692307693
162,5157,4,0.07692307692307693
162,6022,3,0.07692307692307693
162,4174,0,0.07692307692307693
163,3035,1,1.0
164,164,4,0.047619047619047616
164,164,0,0.19047619047619047
164,164,5,0.14285714285714285
164,252,1,0.2857142857142857
164,4356,2,0.047619047619047616
164,403,3,0.14285714285714285
164,2273,0,0.047619047619047616
164,3365,1,0.047619047619047616
164,2591,2,0.047619047619047616
165,4732,2,0.5
165,5616,3,0.5
166,1336,2,1.0
167,4477,2,0.14285714285714285
167,2925,3,0.11904761904761904
167,2925,1,0.023809523809523808
167,167,5,0.23809523809523808
167,167,0,0.11904761904761904
167,167,4,0.14285714285714285
167,4548,1,0.11904761904761904
167,836,5,0.023809523809523808
167,836,4,0.023809523809523808
167,6272,1,0.023809523809523808
167,5416,1,0.023809523809523808
168,5385,0,1.0
169,822,2,0.058823529411764705
169,169,4,0.17647058823529413
169,2298,1,0.058823529411764705
169,5558,2,0.058823529411764705
169,2366,1,0.058823529411764705
169,1103,3,0.058823529411764705
169,3323,3,0.058823529411764705
169,2275,2,0.058823529411764705
169,4532,2,0.058823529411764705
169,667,5,0.11764705882352941
169,667,0,0.11764705882352941
169,667,4,0.058823529411764705
169,729,2,0.058823529411764705
170,4355,3,0.5
170,2908,0,0.5
171,171,4,0.5
171,6646,5,0.5
172,172,5,0.5
172,4712,0,0.5
173,2749,0,0.3333333333333333
173,173,4,0.3333333333333333
173,4922,5,0.16666666666666666
173,1235,3,0.16666666666666666
174,4961,5,0.3333333333333333
174,174,1,0.3333333333333333
174,651,0,0.3333333333333333
175,2193,5,0.5
175,5143,3,0.5
176,176,5,0.23076923076923078
176,176,2,0.23076923076923078
176,176,4,0.23076923076923078
176,1345,1,0.15384615384615385
176,707,3,0.07692307692307693
176,5538,0,0.07692307692307693
177,177,4,0.5
177,4265,2,0.5
178,3223,0,0.16666666666666666
178,2469,0,0.16666666666666666
178,4219,4,0.16666666666666666
178,2055,1,0.3333333333333333
178,2055,2,0.16666666666666666
179,4248,3,0.08333333333333333
179,2977,5,0.08333333333333333
179,3133,0,0.08333333333333333
179,5587,3,0.08333333333333333
179,2102,2,0.16666666666666666
179,179,5,0.08333333333333333
179,5812,3,0.08333333333333333
179,3,3,0.08333333333333333
179,6083,3,0.08333333333333333
179,3512,5,0.08333333333333333
179,4130,0,0.08333333333333333
180,5976,5,0.18699186991869918
180,180,4,0.15447154471544716
180,180,3,0.11382113821138211
180,180,0,0.032520325203252036
180,2166,0,0.10569105691056911
180,2166,1,0.12195121951219512
180,442,5,0.008130081300813009
180,208,2,0.008130081300813009
180,6017,2,0.056910569105691054
180,497,2,0.008130081300813009
180,3548,3,0.008130081300813009
180,3548,4,0.024390243902439025
180,6453,5,0.008130081300813009
180,4904,1,0.016260162601626018
180,1477,3,0.016260162601626018
180,1477,4,0.008130081300813009
180,6422,2,0.032520325203252036
180,4671,5,0.016260162601626018
180,6455,2,0.008130081300813009
180,3867,2,0.008130081300813009
180,5517,1,0.032520325203252036
180,475,2,0.008130081300813009
180,2513,0,0.008130081300813009
180,3058,2,0.008130081300813009
181,2514,3,1.0
182,750,3,0.2
182,5775,1,0.2
182,182,0,0.2
182,3350,1,0.2
182,2335,2,0.2
183,183,3,0.16666666666666666
183,183,4,0.15555555555555556
183,183,5,0.14444444444444443
183,2735,0,0.09259259259259259
183,6167,3,0.014814814814814815
183,1022,2,0.06666666666666667
183,5536,0,0.07777777777777778
183,1887,1,0.05925925925925926
183,5887,2,0.003703703703703704
183,3643,1,0.07037037037037037
183,5030,2,0.018518518518518517
183,3081,2,0.07407407407407407
183,5355,2,0.007407407407407408
183,6408,4,0.011111111111111112
183,6408,5,0.014814814814814815
183,6256,1,0.003703703703703704
183,2788,2,0.003703703703703704
183,6463,1,0.003703703703703704
183,1880,2,0.007407407407407408
183,1338,1,0.003703703703703704
184,184,4,0.21153846153846154
184,184,1,0.15384615384615385
184,184,5,0.057692307692307696
184,2491,3,0.057692307692307696
184,4664,0,0.09615384615384616
184,320,4,0.07692307692307693
184,320,5,0.038461538461538464
184,3116,2,0.019230769230769232
184,5527,0,0.038461538461538464
184,6362,2,0.057692307692307696
184,2566,3,0.07692307692307693
184,2168,0,0.019230769230769232
184,6546,3,0.019230769230769232
184,1539,3,0.019230769230769232
184,5037,3,0.019230769230769232
184,1148,2,0.038461538461538464
185,185,4,0.18181818181818182
185,185,2,0.18181818181818182
185,185,5,0.18181818181818182
185,1959,1,0.2727272727272727
185,1989,3,0.09090909090909091
185,810,0,0.09090909090909091
186,536,0,0.16666666666666666
186,3485,5,0.3333333333333333
186,3485,1,0.3333333333333333
186,186,1,0.16666666666666666
187,187,5,0.06015037593984962
187,187,1,0.14135338345864662
187,187,0,0.19398496240601504
187,187,4,0.15639097744360902
187,3167,2,0.0406015037593985
187,4345,4,0.0030075187969924814
187,4345,0,0.007518796992481203
187,4345,5,0.0030075187969924814
187,5683,5,0.10075187969924812
187,5096,3,0.16541353383458646
187,1697,2,0.012030075187969926
187,2847,0,0.0015037593984962407
187,2847,1,0.0030075187969924814
187,3376,2,0.013533834586466165
187,1768,2,0.0030075187969924814
187,4209,2,0.03308270676691729
187,2862,2,0.022556390977443608
187,2371,2,0.007518796992481203
187,5888,2,0.006015037593984963
187,2280,2,0.0030075187969924814
187,6423,2,0.007518796992481203
187,326,2,0.0015037593984962407
187,654,3,0.0030075187969924814
187,3548,5,0.0015037593984962407
187,442,3,0.0015037593984962407
187,6237,2,0.0015037593984962407
187,3773,2,0.0015037593984962407
187,1677,1,0.0015037593984962407
187,5523,1,0.0030075187969924814
188,500,4,1.0
189,4191,2,0.15
189,189,4,0.25
189,189,1,0.1
189,6297,3,0.2
189,5067,5,0.15
189,3156,4,0.05
189,5794,0,0.05
189,3281,0,0.05
190,4944,3,1.0
191,1271,1,0.10526315789473684
191,191,0,0.3157894736842105
191,191,4,0.05263157894736842
191,5880,5,0.21052631578947367
191,1408,2,0.15789473684210525
191,1682,4,0.05263157894736842
191,4694,3,0.05263157894736842
191,6342,5,0.05263157894736842
192,6372,3,1.0
193,4536,5,1.0
194,194,4,0.1951219512195122
194,194,2,0.14634146341463414
194,194,5,0.1951219512195122
194,194,0,0.12195121951219512
194,1094,3,0.024390243902439025
194,574,1,0.024390243902439025
194,4164,1,0.04878048780487805
194,619,3,0.04878048780487805
194,734,0,0.024390243902439025
194,1102,0,0.024390243902439025
194,3665,0,0.024390243902439025
194,5330,3,0.024390243902439025
194,4220,3,0.024390243902439025
194,4618,3,0.024390243902439025
194,1997,1,0.024390243902439025
194,6557,3,0.024390243902439025
195,5113,2,0.21428571428571427
195,2891,2,0.14285714285714285
195,180,3,0.07142857142857142
195,195,0,0.2857142857142857
195,195,4,0.14285714285714285
195,195,5,0.07142857142857142
195,1985,0,0.07142857142857142
196,196,1,0.5
196,4459,4,0.5
197,197,1,0.16666666666666666
197,197,5,0.16666666666666666
197,1485,0,0.16666666666666666
197,2186,3,0.16666666666666666
197,952,2,0.3333333333333333
198,198,5,0.5
198,4503,0,0.5
199,5185,3,0.5
199,5380,3,0.5
200,200,5,0.16666666666666666
200,6055,1,0.16666666666666666
200,3582,2,0.3333333333333333
200,6179,3,0.16666666666666666
200,3268,3,0.16666666666666666
201,4818,1,0.5
201,5645,3,0.25
201,201,4,0.25
202,1896,1,0.5
202,2342,1,0.5
203,545,2,0.13513513513513514
203,5096,3,0.2972972972972973
203,203,5,0.08108108108108109
203,203,0,0.13513513513513514
203,203,4,0.16216216216216217
203,5578,1,0.1891891891891892
204,3848,0,0.5
204,3217,2,0.5
205,205,4,0.2
205,205,5,0.2
205,1692,0,0.2
205,5556,3,0.2
205,1501,0,0.2
206,2888,5,1.0
207,5383,5,1.0
208,208,5,0.125
208,208,4,0.0625
208,2891,2,0.0625
208,10,3,0.0625
208,5113,2,0.25
208,6017,5,0.0625
208,6017,4,0.0625
208,195,0,0.25
208,1163,3,0.0625
209,209,4,0.5
209,6466,0,0.5
210,1092,3,1.0
211,6049,1,1.0
212,2066,5,0.25
212,2066,0,0.25
212,1746,3,0.25
212,5267,2,0.25
213,213,0,0.3333333333333333
213,213,1,0.3333333333333333
213,4138,5,0.3333333333333333
214,761,2,1.0
215,5123,1,0.3333333333333333
215,5544,3,0.1111111111111111
215,3720,2,0.1111111111111111
215,3093,1,0.1111111111111111
215,215,4,0.2222222222222222
215,215,0,0.1111111111111111
216,4323,3,0.06060606060606061
216,216,5,0.2727272727272727
216,216,1,0.06060606060606061
216,216,4,0.09090909090909091
216,2164,3,0.030303030303030304
216,1452,1,0.12121212121212122
216,2160,4,0.030303030303030304
216,1633,1,0.030303030303030304
216,4479,0,0.12121212121212122
216,1595,3,0.06060606060606061
216,4716,2,0.06060606060606061
216,3498,3,0.030303030303030304
216,500,1,0.030303030303030304
217,2542,3,1.0
218,218,5,0.09523809523809523
218,218,1,0.14285714285714285
218,218,4,0.14285714285714285
218,4705,3,0.047619047619047616
218,824,0,0.047619047619047616
218,5155,4,0.09523809523809523
218,5155,5,0.047619047619047616
218,973,5,0.09523809523809523
218,6461,2,0.047619047619047616
218,3367,3,0.09523809523809523
218,2494,5,0.047619047619047616
218,3961,3,0.047619047619047616
218,4772,0,0.047619047619047616
219,5578,1,0.15763546798029557
219,406,0,0.07635467980295567
219,219,5,0.13793103448275862
219,219,3,0.17980295566502463
219,219,4,0.13793103448275862
219,613,2,0.0665024630541872
219,4292,2,0.10591133004926108
219,4072,0,0.014778325123152709
219,53,0,0.022167487684729065
219,2832,2,0.0024630541871921183
219,5903,0,0.012315270935960592
219,4609,2,0.017241379310344827
219,3470,1,0.019704433497536946
219,5879,2,0.017241379310344827
219,2179,0,0.007389162561576354
219,3063,2,0.014778325123152709
219,203,0,0.009852216748768473
220,1724,5,1.0
221,4690,4,1.0
222,222,4,0.2
222,222,1,0.2
222,555,1,0.2
222,2487,0,0.2
222,5688,3,0.2
223,2744,1,0.5
223,5329,2,0.5
224,4885,0,0.14606741573033707
224,224,2,0.20224719101123595
224,224,5,0.2247191011235955
224,224,4,0.06741573033707865
224,3478,3,0.1348314606741573
224,1684,1,0.1797752808988764
224,714,5,0.011235955056179775
224,714,2,0.011235955056179775
224,1956,5,0.011235955056179775
224,5640,0,0.011235955056179775
225,1803,2,1.0
226,2688,3,1.0
227,5660,3,0.11627906976744186
227,227,4,0.09302325581395349
227,227,5,0.13953488372093023
227,227,1,0.09302325581395349
227,227,3,0.046511627906976744
227,4108,1,0.023255813953488372
227,4108,5,0.06976744186046512
227,4108,4,0.046511627906976744
227,4108,3,0.023255813953488372
227,3005,2,0.023255813953488372
227,1146,0,0.09302325581395349
227,5694,3,0.06976744186046512
227,5694,0,0.023255813953488372
227,1826,2,0.046511627906976744
227,97,0,0.046511627906976744
227,3584,2,0.023255813953488372
227,741,2,0.023255813953488372
228,5353,1,0.0625
228,1516,3,0.1875
228,4571,5,0.125
228,3740,1,0.125
228,228,2,0.1875
228,228,4,0.1875
228,2014,4,0.0625
228,5936,0,0.0625
229,229,4,0.5
229,3452,1,0.5
230,6406,3,1.0
231,4386,3,1.0
232,232,0,0.5
232,1715,3,0.5
233,1153,2,0.010890280424720936
233,1034,4,0.026681187040566295
233,1034,3,0.029403757146746527
233,1034,5,0.006806425265450586
233,3946,2,0.054451402123604685
233,4886,1,0.1407568744895181
233,233,3,0.13068336509665124
233,233,4,0.13558399128777565
233,233,0,0.14102913150013613
233,233,5,0.04083855159270351
233,3500,2,0.013068336509665124
233,4686,5,0.022052817860059897
233,4965,0,0.018513476722025593
233,2583,5,0.10345766403484889
233,1578,2,0.036482439422815136
233,4699,2,0.007895453307922679
233,1621,0,0.0019057990743261638
233,5157,1,0.022597331881295944
233,1183,2,0.009801252382248844
233,4916,2,0.0029948271167982575
233,3261,2,0.002450313095562211
233,5667,0,0.010073509392866867
233,6581,2,0.00871222433977675
233,1407,2,0.00871222433977675
233,1366,2,0.0008167710318540703
233,559,2,0.002450313095562211
233,1441,2,0.0035393411380343046
233,5846,2,0.0005445140212360468
233,1919,2,0.0019057990743261638
233,5733,2,0.0005445140212360468
233,3131,2,0.002722570106180234
233,1445,2,0.0008167710318540703
233,5785,2,0.0005445140212360468
233,1843,2,0.0002722570106180234
234,1884,3,0.1
234,234,5,0.2
234,234,0,0.1
234,234,4,0.1
234,5243,3,0.1
234,2063,2,0.1
234,3716,3,0.1
234,4941,1,0.1
234,1231,5,0.1
235,1921,0,1.0
236,2870,0,1.0
237,249,0,0.14285714285714285
237,249,1,0.14285714285714285
237,1134,3,0.2857142857142857
237,237,4,0.2857142857142857
237,2639,2,0.14285714285714285
238,6213,5,0.12
238,238,0,0.08
238,238,3,0.16
238,238,4,0.08
238,6270,1,0.2
238,25,0,0.04
238,25,2,0.12
238,2386,2,0.04
238,4717,5,0.04
238,3484,5,0.04
238,5140,1,0.04
238,10,3,0.04
239,1244,2,1.0
240,240,4,0.5
240,3777,1,0.5
241,2384,4,1.0
242,242,5,0.25
242,242,4,0.25
242,3901,1,0.25
242,913,5,0.25
243,2409,3,1.0
244,965,2,0.5
244,5644,4,0.5
245,245,4,0.5
245,4073,2,0.5
246,246,5,0.2222222222222222
246,246,0,0.1111111111111111
246,246,4,0.1111111111111111
246,6469,1,0.05555555555555555
246,2812,3,0.1111111111111111
246,1084,2,0.16666666666666666
246,6028,1,0.1111111111111111
246,6601,5,0.05555555555555555
246,5973,2,0.05555555555555555
247,909,0,1.0
248,248,0,0.5
248,4417,2,0.5
249,249,5,0.16279069767441862
249,249,1,0.13953488372093023
249,249,4,0.1744186046511628
249,249,0,0.040697674418604654
249,1473,2,0.11046511627906977
249,5623,3,0.13372093023255813
249,3324,2,0.01744186046511628
249,833,0,0.05813953488372093
