from,to,action,p(s'a|s)
2366,2366,3,0.25
2367,59,3,0.5
2367,449,3,0.5
2368,2368,2,0.3333333333333333
2368,233,1,0.3333333333333333
2368,1333,3,0.3333333333333333
2369,1479,2,0.14285714285714285
2369,2369,4,0.21428571428571427
2369,2369,3,0.25
2369,2369,5,0.10714285714285714
2369,315,0,0.21428571428571427
2369,2297,1,0.07142857142857142
2370,2370,0,0.18014835747085836
2370,2370,4,0.1596608972094666
2370,2155,3,0.16919816319321795
2370,1469,2,0.17025785941363475
2370,1597,5,0.16248675379724478
2370,2597,1,0.007771105616389968
2370,121,1,0.12221829742140586
2370,2317,1,0.016955139526669022
2370,2389,1,0.01130342635111268
2371,2384,1,0.12121212121212122
2371,573,1,0.030303030303030304
2371,2371,5,0.12121212121212122
2371,2371,4,0.15151515151515152
2371,2371,2,0.030303030303030304
2371,725,0,0.030303030303030304
2371,1838,0,0.15151515151515152
2371,2056,1,0.030303030303030304
2371,509,2,0.09090909090909091
2371,509,4,0.09090909090909091
2371,509,5,0.030303030303030304
2371,1222,3,0.06060606060606061
2371,2361,3,0.030303030303030304
2371,92,1,0.030303030303030304
2372,1102,5,0.5
2372,2171,0,0.5
2373,2044,3,0.3333333333333333
2373,696,5,0.16666666666666666
2373,2373,4,0.16666666666666666
2373,1957,5,0.3333333333333333
2374,1647,3,1.0
2375,433,1,1.0
2376,491,1,0.125
2376,1537,5,0.25
2376,1185,1,0.25
2376,157,2,0.25
2376,2376,5,0.125
2377,2377,4,0.5
2377,776,1,0.25
2377,506,0,0.25
2378,1222,4,0.1111111111111111
2378,1222,3,0.1111111111111111
2378,2156,5,0.14814814814814814
2378,1838,0,0.18518518518518517
2378,2378,3,0.037037037037037035
2378,2378,4,0.037037037037037035
2378,2371,2,0.14814814814814814
2378,3,5,0.07407407407407407
2378,1213,1,0.037037037037037035
2378,92,1,0.07407407407407407
2378,2401,5,0.037037037037037035
2379,1262,5,0.5
2379,616,3,0.5
2380,2293,1,1.0
2381,2056,1,0.3333333333333333
2381,2381,5,0.3333333333333333
2381,690,1,0.3333333333333333
2382,366,3,1.0
2383,554,0,1.0
2384,1838,0,0.1
2384,1785,1,0.05
2384,2384,2,0.1
2384,2384,5,0.175
2384,2384,4,0.125
2384,2384,3,0.025
2384,385,5,0.05
2384,725,0,0.05
2384,573,4,0.075
2384,573,3,0.05
2384,573,2,0.025
2384,573,5,0.1
2384,1089,1,0.075
2385,1580,1,0.25
2385,2385,2,0.25
2385,2385,4,0.125
2385,295,3,0.25
2385,802,0,0.125
2386,2386,4,0.3333333333333333
2386,2386,5,0.3333333333333333
2386,1498,0,0.3333333333333333
2387,2489,1,0.023809523809523808
2387,2387,3,0.047619047619047616
2387,2387,4,0.07142857142857142
2387,2387,5,0.023809523809523808
2387,577,3,0.023809523809523808
2387,577,4,0.14285714285714285
2387,577,0,0.023809523809523808
2387,577,5,0.09523809523809523
2387,2609,0,0.11904761904761904
2387,1189,0,0.07142857142857142
2387,693,0,0.023809523809523808
2387,5,2,0.09523809523809523
2387,2063,1,0.047619047619047616
2387,1491,0,0.047619047619047616
2387,1003,2,0.11904761904761904
2387,1434,1,0.023809523809523808
2388,2551,3,0.2
2388,2551,4,0.2
2388,1571,5,0.4
2388,909,2,0.2
2389,2389,5,0.11142857142857143
2389,2389,3,0.1442857142857143
2389,2389,4,0.16428571428571428
2389,224,5,0.08142857142857143
2389,2481,3,0.011428571428571429
2389,2481,2,0.14714285714285713
2389,1720,1,0.01
2389,2370,0,0.08571428571428572
2389,201,1,0.047142857142857146
2389,991,1,0.10714285714285714
2389,1492,0,0.05714285714285714
2389,2317,0,0.022857142857142857
2389,121,0,0.0014285714285714286
2389,2568,1,0.0014285714285714286
2389,2597,0,0.004285714285714286
2389,2441,2,0.0014285714285714286
2389,2296,0,0.0014285714285714286
2390,1997,1,0.25
2390,1427,0,0.25
2390,2390,0,0.25
2390,1042,1,0.25
2391,164,0,0.5
2391,2114,2,0.5
2392,886,5,1.0
2393,1241,5,1.0
2394,2639,2,0.11278195488721804
2394,2639,3,0.09774436090225563
2394,2639,0,0.007518796992481203
2394,2151,2,0.09022556390977443
2394,2151,3,0.09774436090225563
2394,2151,0,0.015037593984962405
2394,2394,5,0.07518796992481203
2394,2394,1,0.06766917293233082
2394,2394,4,0.05263157894736842
2394,2137,4,0.015037593984962405
2394,2137,1,0.03007518796992481
2394,2137,5,0.022556390977443608
2394,1710,4,0.05263157894736842
2394,1710,1,0.06015037593984962
2394,1710,5,0.05263157894736842
2394,2417,0,0.022556390977443608
2394,2417,3,0.03007518796992481
2394,2417,2,0.007518796992481203
2394,1503,0,0.015037593984962405
2394,1855,0,0.045112781954887216
2394,1382,0,0.03007518796992481
2395,2542,3,0.11691348402182385
2395,2395,0,0.1293842556508184
2395,2395,4,0.1309431021044427
2395,1080,1,0.12626656274356976
2395,752,2,0.13406079501169135
2395,1859,0,0.05066250974279034
2395,1859,4,0.026500389711613406
2395,2183,1,0.037412314886983634
2395,1575,5,0.1254871395167576
2395,523,5,0.0475448168355417
2395,2196,2,0.03897116134060795
2395,637,3,0.03585346843335931
2396,1743,3,1.0
2397,30,3,0.42857142857142855
2397,2397,4,0.14285714285714285
2397,2397,2,0.2857142857142857
2397,1700,1,0.14285714285714285
2398,1985,5,1.0
2399,2430,3,0.0773109243697479
2399,2399,0,0.0773109243697479
2399,2399,4,0.07394957983193277
2399,48,2,0.07394957983193277
2399,715,2,0.0957983193277311
2399,1575,5,0.07394957983193277
2399,2463,1,0.07563025210084033
2399,1009,0,0.0773109243697479
2399,1009,4,0.08739495798319327
2399,2061,3,0.10420168067226891
2399,2219,5,0.018487394957983194
2399,523,5,0.058823529411764705
2399,1883,1,0.08907563025210084
2399,749,5,0.01680672268907563
2400,2636,1,1.0
2401,176,0,1.0
2402,1237,0,1.0
2403,830,0,1.0
2404,2113,5,1.0
2405,1537,2,0.10526315789473684
2405,1537,3,0.07017543859649122
2405,2405,5,0.17543859649122806
2405,2405,4,0.22807017543859648
2405,2405,0,0.017543859649122806
2405,2405,3,0.10526315789473684
2405,1661,1,0.05263157894736842
2405,2540,0,0.08771929824561403
2405,2567,1,0.05263157894736842
2405,2560,1,0.08771929824561403
2405,765,0,0.017543859649122806
2406,2406,2,0.3333333333333333
2406,1268,3,0.3333333333333333
2406,885,3,0.3333333333333333
2407,1020,3,1.0
2408,2284,5,1.0
2409,2510,1,0.16666666666666666
2409,2510,5,0.16666666666666666
2409,766,3,0.16666666666666666
2409,766,2,0.16666666666666666
2409,846,3,0.16666666666666666
2409,2409,5,0.16666666666666666
2410,2410,4,0.3
2410,2410,3,0.2
2410,1052,1,0.1
2410,542,0,0.2
2410,936,1,0.1
2410,1494,1,0.1
2411,846,1,0.13333333333333333
2411,2111,5,0.10666666666666667
2411,2111,4,0.18666666666666668
2411,2111,2,0.2
2411,313,0,0.17333333333333334
2411,2347,3,0.2
2412,2412,1,0.18518518518518517
2412,2412,5,0.14814814814814814
2412,2412,4,0.1111111111111111
2412,1664,3,0.3333333333333333
2412,1664,2,0.07407407407407407
2412,1664,0,0.07407407407407407
2412,2596,0,0.07407407407407407
2413,2413,5,0.2608695652173913
2413,2413,4,0.13043478260869565
2413,539,3,0.13043478260869565
2413,539,0,0.21739130434782608
2413,539,2,0.2608695652173913
2414,2414,4,0.375
2414,2414,1,0.25
2414,11,0,0.25
2414,1710,5,0.125
2415,2415,4,0.4
2415,2415,5,0.2
2415,1012,2,0.2
2415,1572,4,0.2
2416,1216,4,1.0
2417,2417,2,0.11304347826086956
2417,2417,5,0.0782608695652174
2417,2417,4,0.11304347826086956
2417,2417,3,0.043478260869565216
2417,2417,0,0.034782608695652174
2417,523,0,0.06086956521739131
2417,2394,1,0.06956521739130435
2417,1575,0,0.06956521739130435
2417,2151,3,0.09565217391304348
2417,2151,4,0.06086956521739131
2417,2151,2,0.034782608695652174
2417,2151,5,0.08695652173913043
2417,2151,0,0.02608695652173913
2417,2137,1,0.11304347826086956
2418,2418,4,0.5
2418,2006,5,0.5
2419,2419,5,0.18181818181818182
2419,2419,1,0.18181818181818182
2419,1025,3,0.36363636363636365
2419,1860,0,0.18181818181818182
2419,1901,2,0.09090909090909091
2420,997,2,0.25
2420,2420,4,0.25
2420,455,5,0.25
2420,1344,5,0.25
2421,1981,0,0.3333333333333333
2421,2421,2,0.3333333333333333
2421,1650,1,0.3333333333333333
2422,2422,5,0.3333333333333333
2422,2422,4,0.3333333333333333
2422,216,1,0.3333333333333333
2423,814,4,0.058823529411764705
2423,2423,2,0.17647058823529413
2423,2423,4,0.17647058823529413
2423,2423,3,0.23529411764705882
2423,2390,0,0.058823529411764705
2423,870,0,0.17647058823529413
2423,239,0,0.058823529411764705
2423,721,1,0.058823529411764705
2424,2424,5,0.3333333333333333
2424,801,2,0.3333333333333333
2424,53,4,0.3333333333333333
2425,2425,3,0.1111111111111111
2425,2425,4,0.16666666666666666
2425,1423,4,0.05555555555555555
2425,1423,3,0.05555555555555555
2425,385,0,0.1111111111111111
2425,668,1,0.2222222222222222
2425,638,2,0.1111111111111111
2425,1363,0,0.05555555555555555
2425,1518,5,0.1111111111111111
2426,1413,0,1.0
2427,2427,4,0.08333333333333333
2427,2427,5,0.25
2427,2427,2,0.3333333333333333
2427,1842,0,0.08333333333333333
2427,729,4,0.08333333333333333
2427,729,2,0.08333333333333333
2427,493,1,0.08333333333333333
2428,466,5,1.0
2429,1417,3,0.25
2429,1417,2,0.25
2429,2429,3,0.25
2429,2429,4,0.25
2430,2463,1,0.022429906542056073
2430,2001,5,0.1588785046728972
2430,2061,3,0.12710280373831775
2430,2061,4,0.16261682242990655
2430,1009,0,0.15700934579439252
2430,715,2,0.14579439252336449
2430,1883,1,0.15514018691588785
2430,48,2,0.022429906542056073
2430,2430,3,0.014953271028037384
2430,2430,4,0.014953271028037384
2430,2399,0,0.018691588785046728
2431,2431,4,0.5
2431,2662,2,0.5
2432,511,3,1.0
2433,2575,3,1.0
2434,2434,5,0.22857142857142856
2434,2434,2,0.11428571428571428
2434,2434,4,0.05714285714285714
2434,56,1,0.2571428571428571
2434,1042,0,0.05714285714285714
2434,1279,3,0.2
2434,1997,0,0.02857142857142857
2434,721,1,0.02857142857142857
2434,1831,0,0.02857142857142857
2435,1374,1,0.5
2435,108,5,0.5
2436,2436,5,0.5
2436,1727,3,0.5
2437,2437,4,0.4
2437,29,3,0.2
2437,1405,4,0.2
2437,178,3,0.2
2438,1315,0,0.25
2438,2438,2,0.08333333333333333
2438,2438,4,0.16666666666666666
2438,861,3,0.08333333333333333
2438,1100,5,0.08333333333333333
2438,367,4,0.08333333333333333
2438,527,3,0.08333333333333333
2438,2231,1,0.08333333333333333
2438,699,1,0.08333333333333333
2439,1589,5,0.25
2439,1589,4,0.25
2439,1203,3,0.25
2439,1395,0,0.25
2440,2440,2,0.3333333333333333
2440,2440,5,0.3333333333333333
2440,553,1,0.3333333333333333
2441,2481,4,0.17647058823529413
2441,2481,5,0.17647058823529413
2441,2481,3,0.11764705882352941
2441,2481,2,0.058823529411764705
2441,991,1,0.11764705882352941
2441,2389,3,0.058823529411764705
2441,2441,2,0.058823529411764705
2441,2317,0,0.058823529411764705
2441,2597,2,0.11764705882352941
2441,1206,0,0.058823529411764705
2442,2425,5,0.5
2442,1432,2,0.5
2443,2443,2,0.25
2443,2443,4,0.125
2443,1181,3,0.125
2443,595,1,0.125
2443,589,5,0.125
2443,1969,2,0.125
2443,870,0,0.125
2444,2149,5,0.25
2444,2149,2,0.125
2444,2444,5,0.125
2444,2444,3,0.125
2444,944,1,0.125
2444,1449,1,0.125
2444,310,0,0.125
2445,2445,4,0.2857142857142857
2445,700,1,0.2857142857142857
2445,38,2,0.2857142857142857
2445,811,0,0.14285714285714285
2446,1001,2,0.125
2446,1229,1,0.125
2446,239,0,0.5
2446,1243,5,0.125
2446,1033,5,0.125
2447,1995,1,1.0
2448,2514,3,1.0
2449,2262,4,0.5
2449,2262,5,0.5
2450,2450,5,0.5
2450,2280,4,0.5
2451,1906,2,0.3333333333333333
2451,1906,3,0.6666666666666666
2452,2452,5,0.16666666666666666
2452,2452,1,0.16666666666666666
2452,601,2,0.16666666666666666
2452,2323,0,0.16666666666666666
2452,864,3,0.16666666666666666
2452,464,3,0.16666666666666666
2453,2245,2,1.0
2454,1347,0,0.3333333333333333
2454,2454,3,0.3333333333333333
2454,2496,1,0.3333333333333333
2455,1387,3,0.09352517985611511
2455,1387,5,0.08633093525179857
2455,1387,2,0.05755395683453238
2455,1387,4,0.11510791366906475
2455,2455,4,0.02877697841726619
2455,2455,2,0.05755395683453238
2455,2455,3,0.05755395683453238
2455,2455,5,0.04316546762589928
2455,2455,0,0.007194244604316547
2455,1005,5,0.02877697841726619
2455,1005,4,0.05755395683453238
2455,1005,2,0.02877697841726619
2455,1005,3,0.02158273381294964
2455,1005,0,0.007194244604316547
2455,1189,0,0.02158273381294964
2455,1434,1,0.08633093525179857
2455,1933,1,0.08633093525179857
2455,1668,0,0.050359712230215826
2455,1536,0,0.007194244604316547
2455,857,1,0.014388489208633094
2455,683,0,0.02158273381294964
2455,2609,0,0.014388489208633094
2455,577,0,0.007194244604316547
2456,2456,2,0.5
2456,694,5,0.5
2457,1906,1,0.2
2457,923,4,0.2
2457,500,0,0.2
2457,415,5,0.2
2457,528,1,0.2
2458,1080,2,0.1599684791174153
2458,1080,3,0.15918045705279749
2458,1080,0,0.15445232466509062
2458,2458,5,0.16784869976359337
2458,2458,4,0.13711583924349882
2458,2458,1,0.17178881008668243
2458,2568,4,0.0070921985815602835
2458,2568,5,0.009456264775413711
2458,2568,1,0.007880220646178092
2458,2183,2,0.009456264775413711
2458,2183,3,0.004728132387706856
2458,2183,0,0.01103230890464933
2459,2459,4,0.2
2459,513,2,0.2
2459,513,3,0.1
2459,1282,1,0.1
2459,1282,5,0.1
2459,1911,3,0.2
2459,1911,2,0.1
2460,1865,3,1.0
2461,1656,3,1.0
2462,1654,0,1.0
2463,2463,3,0.1500607533414338
2463,2463,2,0.16160388821385177
2463,2463,4,0.15249088699878494
2463,2463,5,0.06136087484811665
2463,2463,0,0.030376670716889428
2463,1327,5,0.08626974483596597
2463,1883,4,0.011543134872417983
2463,1883,0,0.009720534629404616
2463,1883,3,0.016403402187120292
2463,1883,2,0.020048602673147023
2463,1883,5,0.0054678007290400975
2463,12,5,0.01275820170109356
2463,1854,1,0.13730255164034022
2463,1009,0,0.010328068043742407
2463,2399,0,0.12029161603888214
2463,2558,1,0.013973268529769137
2464,2690,0,1.0
2465,1199,0,0.14285714285714285
2465,2465,5,0.14285714285714285
2465,2465,1,0.14285714285714285
2465,2115,2,0.14285714285714285
2465,1447,2,0.14285714285714285
2465,610,5,0.14285714285714285
2465,1818,2,0.14285714285714285
2466,758,0,0.2
2466,2466,2,0.2
2466,2466,4,0.2
2466,2466,5,0.2
2466,1346,1,0.2
2467,2467,3,0.4
2467,2467,5,0.2
2467,869,0,0.2
2467,1850,3,0.2
2468,355,1,0.125
2468,2468,2,0.125
2468,2468,3,0.125
2468,2656,0,0.125
2468,768,0,0.125
2468,455,3,0.125
2468,455,2,0.125
2468,2244,5,0.125
2469,1600,1,0.011538461538461539
2469,2469,4,0.16538461538461538
2469,2469,0,0.18846153846153846
2469,2469,5,0.17307692307692307
2469,828,2,0.1346153846153846
2469,2357,3,0.18076923076923077
2469,1400,1,0.11923076923076924
2469,2253,1,0.019230769230769232
2469,113,1,0.0038461538461538464
2469,677,0,0.0038461538461538464
2470,2470,5,0.5
2470,23,1,0.5
2471,2471,5,0.42857142857142855
2471,1840,0,0.2857142857142857
2471,1569,1,0.2857142857142857
2472,2472,4,0.5
2472,217,2,0.5
2473,14,3,0.2
2473,2473,4,0.4
2473,1871,0,0.3
2473,603,5,0.1
2474,2474,4,0.3333333333333333
2474,2474,5,0.1111111111111111
2474,2474,2,0.05555555555555555
2474,1810,0,0.05555555555555555
2474,1647,3,0.2222222222222222
2474,1595,0,0.16666666666666666
2474,1062,1,0.05555555555555555
2475,583,0,1.0
2476,2476,5,0.05555555555555555
2476,2476,2,0.1111111111111111
2476,2476,4,0.05555555555555555
2476,602,1,0.05555555555555555
2476,975,0,0.1111111111111111
2476,1249,3,0.2777777777777778
2476,581,5,0.1111111111111111
2476,1390,1,0.1111111111111111
2476,709,0,0.05555555555555555
2476,984,5,0.05555555555555555
2477,2468,2,1.0
2478,2478,5,0.3333333333333333
2478,2356,1,0.16666666666666666
2478,2157,3,0.16666666666666666
2478,722,0,0.16666666666666666
2478,692,1,0.16666666666666666
2479,2479,2,0.24
2479,2479,4,0.24
2479,2479,5,0.08
2479,213,1,0.08
2479,1185,1,0.12
2479,1537,5,0.08
2479,1801,0,0.08
2479,157,3,0.08
2480,2627,2,1.0
2481,2597,2,0.088
2481,2597,0,0.018666666666666668
2481,2481,4,0.16533333333333333
2481,2481,5,0.14
2481,2481,2,0.096
2481,2481,3,0.09066666666666667
2481,2370,0,0.044
2481,991,1,0.07333333333333333
2481,1720,1,0.03866666666666667
2481,2389,0,0.005333333333333333
2481,2389,3,0.064
2481,201,1,0.06133333333333333
2481,2441,4,0.0026666666666666666
2481,2441,5,0.0013333333333333333
2481,2441,2,0.0026666666666666666
2481,2317,0,0.052
2481,1341,2,0.0026666666666666666
2481,1492,0,0.036
2481,2296,3,0.0026666666666666666
2481,121,0,0.009333333333333334
2481,2189,1,0.004
2481,1206,0,0.0013333333333333333
2482,47,3,0.5
2482,173,5,0.5
2483,2483,4,0.5
2483,2483,5,0.08333333333333333
2483,2483,1,0.08333333333333333
2483,1125,2,0.16666666666666666
2483,1208,0,0.08333333333333333
2483,359,5,0.08333333333333333
2484,2688,2,0.5
2484,1912,3,0.5
2485,1210,1,0.15384615384615385
2485,2485,5,0.15384615384615385
2485,2485,2,0.3076923076923077
2485,2485,4,0.07692307692307693
2485,1512,2,0.07692307692307693
2485,1512,5,0.07692307692307693
2485,1858,0,0.07692307692307693
2485,1853,1,0.07692307692307693
2486,2486,2,0.2
2486,2486,3,0.3
2486,2486,5,0.2
2486,2164,5,0.1
2486,161,1,0.1
2486,1546,1,0.1
2487,2487,4,0.2222222222222222
2487,2487,2,0.1111111111111111
2487,500,0,0.3333333333333333
2487,1310,1,0.2222222222222222
2487,832,5,0.1111111111111111
2488,632,2,0.1875
2488,1801,0,0.25
2488,2488,5,0.1875
2488,2488,3,0.1875
2488,2488,4,0.1875
2489,2063,4,0.11764705882352941
2489,2063,1,0.17647058823529413
2489,2063,5,0.058823529411764705
2489,2387,3,0.058823529411764705
2489,5,2,0.11764705882352941
2489,2489,5,0.23529411764705882
2489,577,0,0.058823529411764705
2489,577,3,0.058823529411764705
2489,2455,0,0.058823529411764705
2489,1003,3,0.058823529411764705
2490,16,4,1.0
2491,2494,2,0.1935483870967742
2491,1235,0,0.03225806451612903
2491,17,0,0.1935483870967742
2491,2588,1,0.06451612903225806
2491,2588,4,0.12903225806451613
2491,2588,5,0.06451612903225806
2491,2682,3,0.06451612903225806
2491,2491,1,0.0967741935483871
2491,2491,4,0.03225806451612903
2491,128,3,0.06451612903225806
2491,970,0,0.06451612903225806
2492,2492,4,0.6666666666666666
2492,2480,4,0.3333333333333333
2493,1769,5,0.25
2493,2193,2,0.5
2493,2493,4,0.25
2494,128,3,0.0669710806697108
2494,128,0,0.0091324200913242
2494,2494,2,0.08888888888888889
2494,2494,4,0.15464231354642313
2494,2494,3,0.09619482496194826
2494,17,0,0.023744292237442923
2494,1065,2,0.0045662100456621
2494,1065,4,0.006392694063926941
2494,1065,3,0.0030441400304414
2494,2588,1,0.03866057838660578
2494,2203,5,0.00426179604261796
2494,1235,2,0.07062404870624049
2494,1235,0,0.0076103500761035
2494,916,5,0.1278538812785388
2494,313,0,0.005175038051750381
2494,2643,0,0.09710806697108067
2494,1992,1,0.07184170471841704
2494,1756,5,0.0012176560121765602
2494,2541,0,0.02313546423135464
2494,1752,1,0.049923896499238965
2494,1474,5,0.010958904109589041
2494,680,5,0.011263318112633182
2494,409,5,0.010958904109589041
2494,1896,5,0.0018264840182648401
2494,2682,3,0.0018264840182648401
2494,2682,0,0.00030441400304414006
2494,2510,1,0.0033485540334855404
2494,2126,2,0.0027397260273972603
2494,2126,0,0.00030441400304414006
2494,970,0,0.0006088280060882801
2494,924,1,0.0015220700152207
2494,177,0,0.0015220700152207
2494,2491,1,0.0018264840182648401
2495,1214,3,0.4117647058823529
2495,192,0,0.058823529411764705
2495,2495,2,0.11764705882352941
2495,2495,5,0.11764705882352941
2495,2495,4,0.11764705882352941
2495,443,1,0.17647058823529413
2496,2295,0,0.014705882352941176
2496,2046,2,0.10294117647058823
2496,2496,5,0.2647058823529412
2496,2496,4,0.10294117647058823
2496,2496,1,0.1323529411764706
2496,340,0,0.04411764705882353
2496,1120,3,0.22058823529411764
2496,1120,2,0.014705882352941176
2496,995,0,0.029411764705882353
2496,195,0,0.014705882352941176
2496,2298,0,0.058823529411764705
2497,2497,5,0.5
2497,2497,4,0.25
2497,246,3,0.25
2498,2498,3,0.16666666666666666
2498,2498,5,0.08333333333333333
2498,2498,4,0.08333333333333333
2498,2498,2,0.16666666666666666
2498,2002,1,0.3333333333333333
2498,2046,0,0.08333333333333333
2498,2295,0,0.08333333333333333
2499,2499,2,0.3333333333333333
2499,2499,3,0.3333333333333333
2499,1777,4,0.3333333333333333
2500,104,4,1.0
2501,2244,2,1.0
2502,2502,4,0.3333333333333333
2502,2425,4,0.3333333333333333
2502,2222,1,0.3333333333333333
2503,1234,2,0.5
2503,357,0,0.5
2504,142,1,0.3333333333333333
2504,2507,5,0.3333333333333333
2504,294,4,0.3333333333333333
2505,2204,2,1.0
2506,2506,2,1.0
2507,2507,4,0.11538461538461539
2507,2507,3,0.19230769230769232
2507,2651,5,0.07692307692307693
2507,1657,2,0.19230769230769232
2507,1109,1,0.07692307692307693
2507,2504,5,0.07692307692307693
2507,2254,0,0.19230769230769232
2507,745,5,0.038461538461538464
2507,550,5,0.038461538461538464
2508,1606,2,1.0
2509,1256,2,0.14285714285714285
2509,1976,3,0.14285714285714285
2509,2370,4,0.2857142857142857
2509,2370,0,0.2857142857142857
2509,1469,2,0.14285714285714285
2510,846,3,0.03225806451612903
2510,846,2,0.04838709677419355
2510,846,0,0.08064516129032258
2510,1992,4,0.0967741935483871
2510,1992,1,0.11290322580645161
2510,1992,5,0.08064516129032258
2510,2510,4,0.06451612903225806
2510,2510,1,0.11290322580645161
2510,2510,5,0.03225806451612903
2510,1235,0,0.04838709677419355
2510,2541,2,0.04838709677419355
2510,2541,3,0.06451612903225806
2510,2409,5,0.016129032258064516
2510,2409,4,0.016129032258064516
2510,2409,1,0.016129032258064516
2510,2126,0,0.04838709677419355
2510,128,0,0.04838709677419355
2510,766,2,0.016129032258064516
2510,766,3,0.016129032258064516
2511,415,4,0.16666666666666666
2511,415,5,0.16666666666666666
2511,2511,4,0.16666666666666666
2511,2511,2,0.16666666666666666
2511,18,1,0.16666666666666666
2511,1691,1,0.16666666666666666
2512,454,0,1.0
2513,2513,5,0.5
2513,318,4,0.5
2514,1754,0,1.0
2515,2199,3,0.14285714285714285
2515,2515,0,0.19047619047619047
2515,2515,5,0.19047619047619047
2515,2515,4,0.14285714285714285
2515,356,1,0.19047619047619047
2515,900,2,0.14285714285714285
2516,350,2,1.0
2517,507,3,0.3333333333333333
2517,2517,2,0.16666666666666666
2517,2517,5,0.16666666666666666
2517,1378,1,0.16666666666666666
2517,1595,0,0.16666666666666666
2518,1625,2,0.5
2518,929,4,0.5
2519,1097,2,0.25
2519,205,3,0.125
2519,205,0,0.125
2519,1837,0,0.25
2519,2297,5,0.25
2520,397,3,1.0
2521,1805,2,0.3333333333333333
2521,2521,4,0.3333333333333333
2521,368,5,0.3333333333333333
2522,1628,3,0.5
2522,80,2,0.5
2523,2523,4,0.25
2523,1145,4,0.25
2523,1849,1,0.25
2523,1253,0,0.25
2524,2524,4,0.4
2524,786,3,0.2
2524,2227,3,0.2
2524,50,5,0.2
2525,2225,5,0.5
2525,1822,5,0.5
2526,1106,3,1.0
2527,1477,1,0.14285714285714285
2527,2527,4,0.2857142857142857
2527,716,3,0.14285714285714285
2527,407,1,0.14285714285714285
2527,1955,5,0.14285714285714285
2527,1188,0,0.14285714285714285
2528,2098,3,0.07142857142857142
2528,2528,0,0.21428571428571427
2528,2528,5,0.07142857142857142
2528,552,1,0.07142857142857142
2528,117,2,0.21428571428571427
2528,1111,2,0.07142857142857142
2528,34,1,0.07142857142857142
2528,870,5,0.07142857142857142
2528,2620,4,0.07142857142857142
2528,2115,1,0.07142857142857142
2529,1621,3,0.19413919413919414
2529,2529,5,0.16117216117216118
2529,2529,4,0.15018315018315018
2529,2529,2,0.18681318681318682
2529,1512,1,0.040293040293040296
2529,820,0,0.1684981684981685
2529,260,1,0.07326007326007326
2529,300,1,0.02197802197802198
2529,379,1,0.003663003663003663
2530,242,3,1.0
2531,2531,2,0.5
2531,281,0,0.5
2532,1984,0,0.6666666666666666
2532,1304,1,0.3333333333333333
2533,2533,5,0.5
2533,2240,2,0.5
2534,1224,2,0.5
2534,2534,3,0.25
2534,153,4,0.25
2535,2535,3,0.3333333333333333
2535,2535,2,0.16666666666666666
2535,358,1,0.3333333333333333
2535,725,0,0.16666666666666666
2536,2536,5,0.13333333333333333
2536,2536,4,0.26666666666666666
2536,2536,0,0.2
2536,2166,3,0.2
2536,9,2,0.2
2537,930,0,0.3333333333333333
2537,2537,4,0.3333333333333333
2537,2537,3,0.16666666666666666
2537,2214,1,0.16666666666666666
2538,2135,1,0.16666666666666666
2538,2538,5,0.16666666666666666
2538,2538,2,0.16666666666666666
2538,2538,3,0.16666666666666666
2538,870,0,0.16666666666666666
2538,933,1,0.16666666666666666
2539,2528,5,0.3333333333333333
2539,938,1,0.3333333333333333
2539,1682,2,0.3333333333333333
2540,1815,3,0.16058394160583941
2540,2540,5,0.1897810218978102
2540,2540,4,0.12408759124087591
2540,2540,0,0.23357664233576642
2540,960,2,0.145985401459854
2540,85,1,0.058394160583941604
2540,2405,1,0.021897810218978103
2540,765,1,0.06569343065693431
2541,2541,3,0.16543041578124373
2541,2541,4,0.16234312978629567
2541,2541,5,0.16623230824746402
2541,2541,2,0.1682370394130147
2541,2541,0,0.046950803897197385
2541,1992,1,0.1572912072491079
2541,1235,0,0.007818451545647729
2541,2643,0,0.10729321198027345
2541,1752,1,0.004570787057455596
2541,128,0,0.00813920853213584
2541,2588,1,0.005051922537187763
2541,846,4,0.00020047311655506996
2541,846,3,0.00016037849324405598
2541,846,5,4.0094623311013995e-05
2541,2510,1,0.00012028386993304198
2541,1765,5,4.0094623311013995e-05
2541,1765,0,4.0094623311013995e-05
2541,2126,0,4.0094623311013995e-05
2542,87,5,0.16288175411119812
2542,2196,2,0.1284259984338293
2542,2183,1,0.11433046202036022
2542,1859,0,0.12216131558339859
2542,637,3,0.14252153484729835
2542,637,4,0.12137823022709475
2542,2395,0,0.03915426781519186
2542,2542,4,0.04306969459671104
2542,2542,3,0.0485512920908379
2542,752,2,0.04306969459671104
2542,1080,1,0.03445575567736883
2543,1326,1,0.0025115110925073253
2543,1359,0,0.0016743407283382169
2543,2543,5,0.1506906655504395
2543,2543,4,0.15864378401004606
2543,2543,3,0.1527835914608623
2543,2543,2,0.1636668061950607
2543,338,5,0.0054416073670992045
2543,338,4,0.0029300962745918793
2543,338,3,0.0012557555462536626
2543,338,2,0.0046044370029300966
2543,1597,0,0.17748011720385098
2543,807,1,0.09208874005860193
2543,424,1,0.08162411050648807
2543,523,0,0.0025115110925073253
2543,2074,1,0.002092925910422771
2544,2544,1,0.25
2544,209,2,0.25
2544,1028,5,0.25
2544,905,3,0.25
2545,1017,0,0.3333333333333333
